slug,class_path,buggy_code
Closure_11b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_11_buggy/src/com/google/javascript/jscomp/TypeCheck.java,"private void visitVar(NodeTraversal t, Node n) {
// TODO(nicksantos): Fix this so that the doc info always shows up
// on the NAME node. We probably want to wait for the parser
// merge to fix this.
JSDocInfo varInfo = n.hasOneChild() ? n.getJSDocInfo() : null;
for (Node name : n.children()) {
Node value = name.getFirstChild();
// A null var would indicate a bug in the scope creation logic.
Var var = t.getScope().getVar(name.getString());

if (value != null) {
JSType valueType = getJSType(value);
JSType nameType = var.getType();
nameType = (nameType == null) ? getNativeType(UNKNOWN_TYPE) : nameType;

JSDocInfo info = name.getJSDocInfo();
if (info == null) {
info = varInfo;
}

checkEnumAlias(t, info, value);
if (var.isTypeInferred()) {
ensureTyped(t, name, valueType);
} else {
validator.expectCanAssignTo(
t, value, valueType, nameType, ""initializing variable"");
}
}
}
}"
Closure_11b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_11_buggy/src/com/google/javascript/jscomp/TypeCheck.java,"private void doPercentTypedAccounting(NodeTraversal t, Node n) {
JSType type = n.getJSType();
if (type == null) {
nullCount++;
} else if (type.isUnknownType()) {
if (reportUnknownTypes.isOn()) {
compiler.report(
t.makeError(n, reportUnknownTypes, UNKNOWN_EXPR_TYPE));
}
unknownCount++;
} else {
typedCount++;
}
}"
Closure_11b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_11_buggy/src/com/google/javascript/jscomp/TypeCheck.java,"public void process(Node externsRoot, Node jsRoot) {
Preconditions.checkNotNull(scopeCreator);
Preconditions.checkNotNull(topScope);

Node externsAndJs = jsRoot.getParent();
Preconditions.checkState(externsAndJs != null);
Preconditions.checkState(
externsRoot == null || externsAndJs.hasChild(externsRoot));

if (externsRoot != null) {
check(externsRoot, true);
}
check(jsRoot, false);
}"
Closure_12b_1,/home/common/huangzhili/defects4j_buggy_3/Closure_12_buggy/src/com/google/javascript/jscomp/MaybeReachingVariableUse.java,"Collection<Node> getUses(String name, Node defNode) {
GraphNode<Node, Branch> n = getCfg().getNode(defNode);
Preconditions.checkNotNull(n);
FlowState<ReachingUses> state = n.getAnnotation();
return state.getOut().mayUseMap.get(jsScope.getVar(name));
}"
Closure_12b_2,/home/common/huangzhili/defects4j_buggy_3/Closure_12_buggy/src/com/google/javascript/jscomp/MaybeReachingVariableUse.java,"MaybeReachingVariableUse(
ControlFlowGraph<Node> cfg, Scope jsScope, AbstractCompiler compiler) {
super(cfg, new ReachingUsesJoinOp());
this.jsScope = jsScope;
this.escaped = Sets.newHashSet();

// TODO(user): Maybe compute it somewhere else and re-use the escape
// local set here.
computeEscaped(jsScope, escaped, compiler);
}"
Closure_12b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_12_buggy/src/com/google/javascript/jscomp/MaybeReachingVariableUse.java,"boolean isForward() {
return false;
}"
Closure_12b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_12_buggy/src/com/google/javascript/jscomp/MaybeReachingVariableUse.java,"ReachingUses createEntryLattice() {
return new ReachingUses();
}"
Closure_12b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_12_buggy/src/com/google/javascript/jscomp/MaybeReachingVariableUse.java,"ReachingUses createInitialEstimateLattice() {
return new ReachingUses();
}"
Closure_13b_1,/home/common/huangzhili/defects4j_buggy_3/Closure_13_buggy/src/com/google/javascript/jscomp/PeepholeOptimizationsPass.java,"private void traverse(Node node) {
// The goal here is to avoid retraversing
// the entire AST to catch newly created opportunities.
// So we track whether a ""unit of code"" has changed,
// and revisit immediately.
if (!shouldVisit(node)) {
return;
}

int visits = 0;
do {
Node c = node.getFirstChild();
while(c != null) {
traverse(c);
Node next = c.getNext();
c = next;
}

visit(node);
visits++;

Preconditions.checkState(visits < 10000, ""too many interations"");
} while (shouldRetraverse(node));

exitNode(node);
}"
Closure_13b_2,/home/common/huangzhili/defects4j_buggy_3/Closure_13_buggy/src/com/google/javascript/jscomp/PeepholeOptimizationsPass.java,"private boolean shouldVisit(Node node) {
if (node.isFunction() || node.isScript()) {
ScopeState previous = traversalState.peek();
if (!previous.traverseChildScopes) {
return false;
}
traversalState.push();
}
return true;
}"
Closure_13b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_13_buggy/src/com/google/javascript/jscomp/PeepholeOptimizationsPass.java,"public void visit(Node n) {
Node currentVersionOfNode = n;
boolean somethingChanged = false;

do {
somethingChanged = false;
for (AbstractPeepholeOptimization optimization : peepholeOptimizations) {
Node newVersionOfNode =
optimization.optimizeSubtree(currentVersionOfNode);

if (newVersionOfNode != currentVersionOfNode) {
somethingChanged = true;

currentVersionOfNode = newVersionOfNode;
}

if (currentVersionOfNode == null) {
return;
}
}
} while(somethingChanged);
}"
Closure_13b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_13_buggy/src/com/google/javascript/jscomp/PeepholeOptimizationsPass.java,"private boolean shouldRetraverse(Node node) {
if (node.getParent() != null && node.isFunction() || node.isScript()) {
ScopeState state = traversalState.peek();
if (state.changed) {
// prepare to re-visit the scope:
// when revisiting, only visit the immediate scope
// this reduces the cost of getting to a fixed
// point in global scope.
state.changed = false;
state.traverseChildScopes = false;
return true;
}
}
return false;
}"
Closure_13b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_13_buggy/src/com/google/javascript/jscomp/PeepholeOptimizationsPass.java,"public void process(Node externs, Node root) {
PeepholeChangeHandler handler = new PeepholeChangeHandler();
compiler.addChangeHandler(handler);
beginTraversal();
traverse(root);
endTraversal();
compiler.removeChangeHandler(handler);
}"
Closure_14b_1,/home/common/huangzhili/defects4j_buggy_3/Closure_14_buggy/src/com/google/javascript/jscomp/ControlFlowAnalysis.java,"return computeFollowNode(node, node, cfa);
}

static Node computeFollowNode(Node node) {"
Closure_14b_2,/home/common/huangzhili/defects4j_buggy_3/Closure_14_buggy/src/com/google/javascript/jscomp/ControlFlowAnalysis.java,"private void handleBreak(Node node) {
String label = null;
// See if it is a break with label.
if (node.hasChildren()) {
label = node.getFirstChild().getString();
}
Node cur;
Node previous = null;
Node lastJump;
Node parent = node.getParent();
/*
* Continuously look up the ancestor tree for the BREAK target or the target
* with the corresponding label and connect to it. If along the path we
* discover a FINALLY, we will connect the BREAK to that FINALLY. From then
* on, we will just record the control flow changes in the finallyMap. This
* is due to the fact that we need to connect any node that leaves its own
* FINALLY block to the outer FINALLY or the BREAK's target but those nodes
* are not known yet due to the way we traverse the nodes.
*/
for (cur = node, lastJump = node;
!isBreakTarget(cur, label);
cur = parent, parent = parent.getParent()) {
if (cur.isTry() && NodeUtil.hasFinally(cur)
&& cur.getLastChild() != previous) {
if (lastJump == node) {
createEdge(lastJump, Branch.UNCOND, computeFallThrough(
cur.getLastChild()));
} else {
finallyMap.put(lastJump, computeFallThrough(cur.getLastChild()));
}
lastJump = cur;
}
if (parent == null) {
if (compiler.isIdeMode()) {
// In IDE mode, we expect that the data flow graph may
// not be well-formed.
return;
} else {
throw new IllegalStateException(""Cannot find break target."");
}
}
previous = cur;
}
if (lastJump == node) {
createEdge(lastJump, Branch.UNCOND, computeFollowNode(cur, this));
} else {
finallyMap.put(lastJump, computeFollowNode(cur, this));
}
}"
Closure_14b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_14_buggy/src/com/google/javascript/jscomp/ControlFlowAnalysis.java,"private void connectToPossibleExceptionHandler(Node cfgNode, Node target) {
if (mayThrowException(target) && !exceptionHandler.isEmpty()) {
Node lastJump = cfgNode;
for (Node handler : exceptionHandler) {
if (handler.isFunction()) {
return;
}
Preconditions.checkState(handler.isTry());
Node catchBlock = NodeUtil.getCatchBlock(handler);

if (!NodeUtil.hasCatchHandler(catchBlock)) { // No catch but a FINALLY.
if (lastJump == cfgNode) {
createEdge(cfgNode, Branch.ON_EX, handler.getLastChild());
} else {
finallyMap.put(lastJump, handler.getLastChild());
}
} else { // Has a catch.
if (lastJump == cfgNode) {
createEdge(cfgNode, Branch.ON_EX, catchBlock);
return;
} else {
finallyMap.put(lastJump, catchBlock);
}
}
lastJump = handler;
}
}
}"
Closure_14b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_14_buggy/src/com/google/javascript/jscomp/ControlFlowAnalysis.java,"private void handleStmtList(Node node) {
Node parent = node.getParent();
// Special case, don't add a block of empty CATCH block to the graph.
if (node.isBlock() && parent != null &&
parent.isTry() &&
NodeUtil.getCatchBlock(parent) == node &&
!NodeUtil.hasCatchHandler(node)) {
return;
}

// A block transfer control to its first child if it is not empty.
Node child = node.getFirstChild();

// Function declarations are skipped since control doesn't go into that
// function (unless it is called)
while (child != null && child.isFunction()) {
child = child.getNext();
}

if (child != null) {
createEdge(node, Branch.UNCOND, computeFallThrough(child));
} else {
createEdge(node, Branch.UNCOND, computeFollowNode(node, this));
}

// Synthetic blocks
if (parent != null) {
switch (parent.getType()) {
case Token.DEFAULT_CASE:
case Token.CASE:
case Token.TRY:
break;
default:
if (node.isBlock() && node.isSyntheticBlock()) {
createEdge(node, Branch.SYN_BLOCK, computeFollowNode(node, this));
}
break;
}
}
}"
Closure_14b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_14_buggy/src/com/google/javascript/jscomp/ControlFlowAnalysis.java,"private void handleIf(Node node) {
Node thenBlock = node.getFirstChild().getNext();
Node elseBlock = thenBlock.getNext();
createEdge(node, Branch.ON_TRUE, computeFallThrough(thenBlock));

if (elseBlock == null) {
createEdge(node, Branch.ON_FALSE,
computeFollowNode(node, this)); // not taken branch
} else {
createEdge(node, Branch.ON_FALSE, computeFallThrough(elseBlock));
}
connectToPossibleExceptionHandler(
node, NodeUtil.getConditionExpression(node));
}"
Closure_15b_1,/home/common/huangzhili/defects4j_buggy_3/Closure_15_buggy/src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java,"public void enterScope(NodeTraversal t) {

if (t.inGlobalScope()) {
return; // Don't even brother. All global variables are likely escaped.
}

if (LiveVariablesAnalysis.MAX_VARIABLES_TO_ANALYZE <
t.getScope().getVarCount()) {
return;
}

// Compute the forward reaching definition.
ControlFlowAnalysis cfa = new ControlFlowAnalysis(compiler, false, true);
// Process the body of the function.
Preconditions.checkState(t.getScopeRoot().isFunction());
cfa.process(null, t.getScopeRoot().getLastChild());
cfg = cfa.getCfg();
reachingDef = new MustBeReachingVariableDef(cfg, t.getScope(), compiler);
reachingDef.analyze();
candidates = Lists.newLinkedList();

// Using the forward reaching definition search to find all the inline
// candidates
new NodeTraversal(compiler, new GatherCandiates()).traverse(
t.getScopeRoot().getLastChild());

// Compute the backward reaching use. The CFG can be reused.
reachingUses = new MaybeReachingVariableUse(cfg, t.getScope(), compiler);
reachingUses.analyze();
for (Candidate c : candidates) {
if (c.canInline()) {
c.inlineVariable();
}
}
}"
Closure_15b_2,/home/common/huangzhili/defects4j_buggy_3/Closure_15_buggy/src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java,"private static boolean checkRightOf(
Node n, Node expressionRoot, Predicate<Node> predicate) {
for (Node p = n; p != expressionRoot; p = p.getParent()) {
for (Node cur = p.getNext(); cur != null; cur = cur.getNext()) {
if (predicate.apply(cur)) {
return true;
}
}
}
return false;
}"
Closure_15b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_15_buggy/src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java,"private static boolean checkLeftOf(
Node n, Node expressionRoot, Predicate<Node> predicate) {
for (Node p = n.getParent(); p != expressionRoot; p = p.getParent()) {
for (Node cur = p.getParent().getFirstChild(); cur != p;
cur = cur.getNext()) {
if (predicate.apply(cur)) {
return true;
}
}
}
return false;
}"
Closure_15b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_15_buggy/src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java,"public FlowSensitiveInlineVariables(AbstractCompiler compiler) {
this.compiler = compiler;
}"
Closure_15b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_15_buggy/src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java,public void exitScope(NodeTraversal t) {}
Closure_17b_1,/home/common/huangzhili/defects4j_buggy_3/Closure_17_buggy/src/com/google/javascript/jscomp/TypedScopeCreator.java,"public Scope createScope(Node root, Scope parent) {
// Constructing the global scope is very different than constructing
// inner scopes, because only global scopes can contain named classes that
// show up in the type registry.
Scope newScope = null;
AbstractScopeBuilder scopeBuilder = null;
if (parent == null) {
// Run a first-order analysis over the syntax tree.
(new FirstOrderFunctionAnalyzer(compiler, functionAnalysisResults))
.process(root.getFirstChild(), root.getLastChild());

// Find all the classes in the global scope.
newScope = createInitialScope(root);

GlobalScopeBuilder globalScopeBuilder = new GlobalScopeBuilder(newScope);
scopeBuilder = globalScopeBuilder;
NodeTraversal.traverse(compiler, root, scopeBuilder);
} else {
newScope = new Scope(parent, root);
LocalScopeBuilder localScopeBuilder = new LocalScopeBuilder(newScope);
scopeBuilder = localScopeBuilder;
localScopeBuilder.build();
}

scopeBuilder.resolveStubDeclarations();
scopeBuilder.resolveTypes();

// Gather the properties in each function that we found in the
// global scope, if that function has a @this type that we can
// build properties on.
for (Node functionNode : scopeBuilder.nonExternFunctions) {
JSType type = functionNode.getJSType();
if (type != null && type.isFunctionType()) {
FunctionType fnType = type.toMaybeFunctionType();
ObjectType fnThisType = fnType.getTypeOfThis();
if (!fnThisType.isUnknownType()) {
NodeTraversal.traverse(compiler, functionNode.getLastChild(),
scopeBuilder.new CollectProperties(fnThisType));
}
}
}

if (parent == null) {
codingConvention.defineDelegateProxyPrototypeProperties(
typeRegistry, newScope, delegateProxyPrototypes,
delegateCallingConventions);
}
return newScope;
}"
Closure_17b_2,/home/common/huangzhili/defects4j_buggy_3/Closure_17_buggy/src/com/google/javascript/jscomp/TypedScopeCreator.java,"private AstFunctionContents getFunctionAnalysisResults(@Nullable Node n) {
if (n == null) {
return null;
}

// Sometimes this will return null in things like
// NameReferenceGraphConstruction that build partial scopes.
return functionAnalysisResults.get(n);
}"
Closure_17b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_17_buggy/src/com/google/javascript/jscomp/TypedScopeCreator.java,"return typeRegistry.getNativeType(nativeType);
}

private abstract class AbstractScopeBuilder
implements NodeTraversal.Callback {"
Closure_17b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_17_buggy/src/com/google/javascript/jscomp/TypedScopeCreator.java,"Scope createInitialScope(Node root) {

NodeTraversal.traverse(
compiler, root, new DiscoverEnumsAndTypedefs(typeRegistry));

Scope s = new Scope(root, compiler);
declareNativeFunctionType(s, ARRAY_FUNCTION_TYPE);
declareNativeFunctionType(s, BOOLEAN_OBJECT_FUNCTION_TYPE);
declareNativeFunctionType(s, DATE_FUNCTION_TYPE);
declareNativeFunctionType(s, ERROR_FUNCTION_TYPE);
declareNativeFunctionType(s, EVAL_ERROR_FUNCTION_TYPE);
declareNativeFunctionType(s, FUNCTION_FUNCTION_TYPE);
declareNativeFunctionType(s, NUMBER_OBJECT_FUNCTION_TYPE);
declareNativeFunctionType(s, OBJECT_FUNCTION_TYPE);
declareNativeFunctionType(s, RANGE_ERROR_FUNCTION_TYPE);
declareNativeFunctionType(s, REFERENCE_ERROR_FUNCTION_TYPE);
declareNativeFunctionType(s, REGEXP_FUNCTION_TYPE);
declareNativeFunctionType(s, STRING_OBJECT_FUNCTION_TYPE);
declareNativeFunctionType(s, SYNTAX_ERROR_FUNCTION_TYPE);
declareNativeFunctionType(s, TYPE_ERROR_FUNCTION_TYPE);
declareNativeFunctionType(s, URI_ERROR_FUNCTION_TYPE);
declareNativeValueType(s, ""undefined"", VOID_TYPE);

// ActiveXObject is uniquely special, because it can be used to construct
// any type (the type that it creates is related to the arguments you
// pass to it).
declareNativeValueType(s, ""ActiveXObject"", NO_OBJECT_TYPE);

return s;
}"
Closure_17b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_17_buggy/src/com/google/javascript/jscomp/TypedScopeCreator.java,"private void declareNativeFunctionType(Scope scope, JSTypeNative tId) {
FunctionType t = typeRegistry.getNativeFunctionType(tId);
declareNativeType(scope, t.getInstanceType().getReferenceName(), t);
declareNativeType(
scope, t.getPrototype().getReferenceName(), t.getPrototype());
}"
Closure_18b_1,/home/common/huangzhili/defects4j_buggy_3/Closure_18_buggy/src/com/google/javascript/jscomp/Compiler.java,"public <T extends SourceFile> void initModules(
List<T> externs, List<JSModule> modules, CompilerOptions options) {
initOptions(options);

checkFirstModule(modules);
fillEmptyModules(modules);

this.externs = makeCompilerInput(externs, true);

// Generate the module graph, and report any errors in the module
// specification as errors.
this.modules = modules;
if (modules.size() > 1) {
try {
this.moduleGraph = new JSModuleGraph(modules);
} catch (JSModuleGraph.ModuleDependenceException e) {
// problems with the module format.  Report as an error.  The
// message gives all details.
report(JSError.make(MODULE_DEPENDENCY_ERROR,
e.getModule().getName(), e.getDependentModule().getName()));
return;
}
} else {
this.moduleGraph = null;
}

this.inputs = getAllInputsFromModules(modules);
initBasedOnOptions();

initInputsByIdMap();
}"
Closure_18b_2,/home/common/huangzhili/defects4j_buggy_3/Closure_18_buggy/src/com/google/javascript/jscomp/Compiler.java,"CompilerInput getSynthesizedExternsInput() {
if (synthesizedExternsInput == null) {
synthesizedExternsInput = newExternInput(SYNTHETIC_EXTERNS);
}
return synthesizedExternsInput;
}"
Closure_18b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_18_buggy/src/com/google/javascript/jscomp/Compiler.java,"public CompilerInput newExternInput(String name) {
SourceAst ast = new SyntheticAst(name);
if (inputsById.containsKey(ast.getInputId())) {
throw new IllegalArgumentException(""Conflicting externs name: "" + name);
}
CompilerInput input = new CompilerInput(ast, true);
putCompilerInput(input.getInputId(), input);
externsRoot.addChildToFront(ast.getAstRoot(this));
externs.add(0, input);
return input;
}"
Closure_18b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_18_buggy/src/com/google/javascript/jscomp/Compiler.java,"public void report(JSError error) {
CheckLevel level = error.getDefaultLevel();
if (warningsGuard != null) {
CheckLevel newLevel = warningsGuard.level(error);
if (newLevel != null) {
level = newLevel;
}
}

if (level.isOn()) {
if (getOptions().errorHandler != null) {
getOptions().errorHandler.report(level, error);
}
errorManager.report(level, error);
}
}"
Closure_18b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_18_buggy/src/com/google/javascript/jscomp/Compiler.java,"boolean hasRegExpGlobalReferences() {
return hasRegExpGlobalReferences;
}"
Closure_19b_1,/home/common/huangzhili/defects4j_buggy_3/Closure_19_buggy/src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java,"protected void declareNameInScope(FlowScope scope, Node node, JSType type) {
switch (node.getType()) {
case Token.NAME:
scope.inferSlotType(node.getString(), type);
break;

case Token.GETPROP:
String qualifiedName = node.getQualifiedName();
Preconditions.checkNotNull(qualifiedName);

JSType origType = node.getJSType();
origType = origType == null ? getNativeType(UNKNOWN_TYPE) : origType;
scope.inferQualifiedSlot(node, qualifiedName, origType, type);
break;

// ""this"" references aren't currently modeled in the CFG.

default:
throw new IllegalArgumentException(""Node cannot be refined. \n"" +
node.toStringTree());
}
}"
Closure_19b_2,/home/common/huangzhili/defects4j_buggy_3/Closure_19_buggy/src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java,"return typeRegistry.getNativeType(typeId);
}

/**
* If we definitely know what a type is based on the typeof result,
* return it.  Otherwise, return null.
*
* The typeof operation in JS is poorly defined, and this function works
* for both the native typeof and goog.typeOf. It should not be made public,
* because its semantics are informally defined, and would be wrong in
* the general case.
*/
private JSType getNativeTypeForTypeOf(String value) {"
Closure_19b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_19_buggy/src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java,"protected JSType getTypeIfRefinable(Node node, FlowScope scope) {
switch (node.getType()) {
case Token.NAME:
StaticSlot<JSType> nameVar = scope.getSlot(node.getString());
if (nameVar != null) {
JSType nameVarType = nameVar.getType();
if (nameVarType == null) {
nameVarType = node.getJSType();
}
return nameVarType;
}
return null;

case Token.GETPROP:
String qualifiedName = node.getQualifiedName();
if (qualifiedName == null) {
return null;
}
StaticSlot<JSType> propVar = scope.getSlot(qualifiedName);
JSType propVarType = null;
if (propVar != null) {
propVarType = propVar.getType();
}
if (propVarType == null) {
propVarType = node.getJSType();
}
if (propVarType == null) {
propVarType = getNativeType(UNKNOWN_TYPE);
}
return propVarType;
}
return null;
}"
Closure_19b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_19_buggy/src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java,"public ChainableReverseAbstractInterpreter(CodingConvention convention,
JSTypeRegistry typeRegistry) {
Preconditions.checkNotNull(convention);
this.convention = convention;
this.typeRegistry = typeRegistry;
firstLink = this;
nextLink = null;
}"
Closure_19b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_19_buggy/src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java,"public ChainableReverseAbstractInterpreter append(
ChainableReverseAbstractInterpreter lastLink) {
Preconditions.checkArgument(lastLink.nextLink == null);
this.nextLink = lastLink;
lastLink.firstLink = this.firstLink;
return lastLink;
}"
Closure_20b_1,/home/common/huangzhili/defects4j_buggy_3/Closure_20_buggy/src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java,"private Node tryFoldSimpleFunctionCall(Node n) {
Preconditions.checkState(n.isCall());
Node callTarget = n.getFirstChild();
if (callTarget != null && callTarget.isName() &&
callTarget.getString().equals(""String"")) {
// Fold String(a) to '' + (a) on immutable literals,
// which allows further optimizations
//
// We can't do this in the general case, because String(a) has
// slightly different semantics than '' + (a). See
// http://code.google.com/p/closure-compiler/issues/detail?id=759
Node value = callTarget.getNext();
if (value != null) {
Node addition = IR.add(
IR.string("""").srcref(callTarget),
value.detachFromParent());
n.getParent().replaceChild(n, addition);
reportCodeChange();
return addition;
}
}
return n;
}"
Closure_20b_2,/home/common/huangzhili/defects4j_buggy_3/Closure_20_buggy/src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java,"private Node tryFoldLiteralConstructor(Node n) {
Preconditions.checkArgument(n.isCall()
|| n.isNew());

Node constructorNameNode = n.getFirstChild();

Node newLiteralNode = null;

// We require the AST to be normalized to ensure that, say,
// Object() really refers to the built-in Object constructor
// and not a user-defined constructor with the same name.

if (isASTNormalized() && Token.NAME == constructorNameNode.getType()) {

String className = constructorNameNode.getString();

if (""RegExp"".equals(className)) {
// ""RegExp(""boo"", ""g"")"" --> /boo/g
return tryFoldRegularExpressionConstructor(n);
} else {
boolean constructorHasArgs = constructorNameNode.getNext() != null;

if (""Object"".equals(className) && !constructorHasArgs) {
// ""Object()"" --> ""{}""
newLiteralNode = IR.objectlit();
} else if (""Array"".equals(className)) {
// ""Array(arg0, arg1, ...)"" --> ""[arg0, arg1, ...]""
Node arg0 = constructorNameNode.getNext();
FoldArrayAction action = isSafeToFoldArrayConstructor(arg0);

if (action == FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS ||
action == FoldArrayAction.SAFE_TO_FOLD_WITHOUT_ARGS) {
newLiteralNode = IR.arraylit();
n.removeChildren();
if (action == FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS) {
newLiteralNode.addChildrenToFront(arg0);
}
}
}

if (newLiteralNode != null) {
n.getParent().replaceChild(n, newLiteralNode);
reportCodeChange();
return newLiteralNode;
}
}
}
return n;
}"
Closure_20b_3,/home/common/huangzhili/defects4j_buggy_3/Closure_20_buggy/src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java,"public Node optimizeSubtree(Node node) {
switch(node.getType()) {
case Token.RETURN: {
Node result = tryRemoveRedundantExit(node);
if (result != node) {
return result;
}
result = tryReplaceExitWithBreak(node);
if (result != node) {
return result;
}
return tryReduceReturn(node);
}

case Token.THROW: {
Node result = tryRemoveRedundantExit(node);
if (result != node) {
return result;
}
return tryReplaceExitWithBreak(node);
}

// TODO(johnlenz): Maybe remove redundant BREAK and CONTINUE. Overlaps
// with MinimizeExitPoints.

case Token.NOT:
tryMinimizeCondition(node.getFirstChild());
return tryMinimizeNot(node);

case Token.IF:
tryMinimizeCondition(node.getFirstChild());
return tryMinimizeIf(node);

case Token.EXPR_RESULT:
tryMinimizeCondition(node.getFirstChild());
return node;

case Token.HOOK:
tryMinimizeCondition(node.getFirstChild());
return node;

case Token.WHILE:
case Token.DO:
tryMinimizeCondition(NodeUtil.getConditionExpression(node));
return node;

case Token.FOR:
if (!NodeUtil.isForIn(node)) {
tryJoinForCondition(node);
tryMinimizeCondition(NodeUtil.getConditionExpression(node));
}
return node;

case Token.TRUE:
case Token.FALSE:
return reduceTrueFalse(node);

case Token.NEW:
node = tryFoldStandardConstructors(node);
if (!node.isCall()) {
return node;
}
// Fall through on purpose because tryFoldStandardConstructors() may
// convert a NEW node into a CALL node
case Token.CALL:
Node result =  tryFoldLiteralConstructor(node);
if (result == node) {
result = tryFoldSimpleFunctionCall(node);
if (result == node) {
result = tryFoldImmediateCallToBoundFunction(node);
}
}
return result;

case Token.COMMA:
return trySplitComma(node);

case Token.NAME:
return tryReplaceUndefined(node);

case Token.BLOCK:
return tryReplaceIf(node);

case Token.ARRAYLIT:
return tryMinimizeArrayLiteral(node);

default:
return node; //Nothing changed
}
}"
Closure_20b_4,/home/common/huangzhili/defects4j_buggy_3/Closure_20_buggy/src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java,"private Node tryFoldImmediateCallToBoundFunction(Node n) {
// Rewriting ""(fn.bind(a,b))()"" to ""fn.call(a,b)"" makes it inlinable
Preconditions.checkState(n.isCall());
Node callTarget = n.getFirstChild();
Bind bind = getCodingConvention().describeFunctionBind(callTarget, false);
if (bind != null) {
// replace the call target
bind.target.detachFromParent();
n.replaceChild(callTarget, bind.target);
callTarget = bind.target;

// push the parameters
addParameterAfter(bind.parameters, callTarget);

// add the this value before the parameters if necessary
if (bind.thisValue != null && !NodeUtil.isUndefined(bind.thisValue)) {
// rewrite from ""fn(a, b)"" to ""fn.call(thisValue, a, b)""
Node newCallTarget = IR.getprop(
callTarget.cloneTree(),
IR.string(""call"").srcref(callTarget));
n.replaceChild(callTarget, newCallTarget);
n.addChildAfter(bind.thisValue.cloneTree(), newCallTarget);
n.putBooleanProp(Node.FREE_CALL, false);
} else {
n.putBooleanProp(Node.FREE_CALL, true);
}
reportCodeChange();
}
return n;
}"
Closure_20b_5,/home/common/huangzhili/defects4j_buggy_3/Closure_20_buggy/src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java,"private Node tryReplaceUndefined(Node n) {
// TODO(johnlenz): consider doing this as a normalization.
if (isASTNormalized()
&& NodeUtil.isUndefined(n)
&& !NodeUtil.isLValue(n)) {
Node replacement = NodeUtil.newUndefinedNode(n);
n.getParent().replaceChild(n, replacement);
reportCodeChange();
return replacement;
}
return n;
}"
